symbol,yahoo_symbol,company_name,isin,isin_valid,segment,exchange,listing_series,current_series,surveillance_band,surveillance_remarks,listing_date,face_value,paidup_value,market_lot,etf_underlying,previous_symbol,symbol_change_date,previous_company_name,name_change_date,nifty_industry,in_nifty50,in_nifty_next50,in_nifty100,in_nifty200,in_nifty500,data_sources,pipeline_run_at
NIFTY1,NIFTY1.NS,KotakNiftyETF,INF174K014P6,True,ETF,NSE,,EQ,20,-,2010-02-11,1.0,,1.0,Nifty50,KOTAKNIFTY,2024-03-20,Kotak Mahindra Mutual Fund-Kotak Nifty ETF,2022-07-18,,False,False,False,False,False,eq_etfseclist;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
NIFTY100EW,NIFTY100EW.NS,KOTAKMAMC - NIFTY100EW,INF174KA1UW4,True,ETF,NSE,,EQ,20,-,2025-03-04,10.0,,1.0,Nifty 100 Equal Weight Index,,,,,,False,False,False,False,False,eq_etfseclist;sec_list,2026-07-06T15:21:16+00:00
NIFTYADD,NIFTYADD.NS,DSPAMC - DSPNIFTY,INF740KA1CL0,True,ETF,NSE,,EQ,20,-,2021-12-30,10.0,,1.0,Nifty50Index,NIFTY50ADD,2025-12-15,,,,False,False,False,False,False,eq_etfseclist;sec_list;symbolchange,2026-07-06T15:21:16+00:00
NIFTYAXIS,NIFTYAXIS.NS,AXISAMC-NIFTYAXIS,INF846K01W98,True,ETF,NSE,,EQ,20,-,2017-07-10,10.0,,1.0,NIFTY50,AXISNIFTY,2026-07-03,Axis Mutual Fund - AXIS NIFTY ETF,2022-07-01,,False,False,False,False,False,eq_etfseclist;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
NIFTYBEES,NIFTYBEES.NS,NIPINDETFNIFTYBEES,INF204KB14I2,True,ETF,NSE,,EQ,20,-,2002-01-08,1.0,,1.0,Nifty50,,,NIPPON INDIA ETF NIFTY BEES,2022-07-08,,False,False,False,False,False,eq_etfseclist;sec_list;namechange,2026-07-06T15:21:16+00:00
NIFTYBETA,NIFTYBETA.NS,UTIAMC-NIFTYBETA,INF789F1AZC0,True,ETF,NSE,,EQ,20,-,2015-09-03,10.0,,1.0,Nifty50,UTINIFTETF,2025-12-24,UTI Mutual Fund - UTI-Nifty Exchange Traded Fund,2022-07-04,,False,False,False,False,False,eq_etfseclist;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
NIFTYBETF,NIFTYBETF.NS,BFAM-NIFTYBETF,INF0QA701722,True,ETF,NSE,,EQ,20,-,2024-01-29,10.0,,1.0,BajajFinservNifty50ETF,,,,,,False,False,False,False,False,eq_etfseclist;sec_list,2026-07-06T15:21:16+00:00
NIFTYCASE,NIFTYCASE.NS,ZERODHAAMC - NIFTYCASE,INF0R8F01166,True,ETF,NSE,,EQ,20,-,2025-10-20,10.0,,1.0,Nifty Index 50 Index,,,,,,False,False,False,False,False,eq_etfseclist;sec_list,2026-07-06T15:21:16+00:00
NIFTYETF,NIFTYETF.NS,MIRAEAMC-MAN50ETF,INF769K01EG9,True,ETF,NSE,,EQ,20,-,2018-11-26,100.0,,1.0,Nifty50,MAN50ETF,2023-09-01,,,,False,False,False,False,False,eq_etfseclist;sec_list;symbolchange,2026-07-06T15:21:16+00:00
NIFTYIETF,NIFTYIETF.NS,ICICIPruNiftyETF,INF109K012R6,True,ETF,NSE,,EQ,20,-,2013-03-26,10.0,,1.0,Nifty50,,,ICICI Prudential Nifty ETF,2022-07-01,,False,False,False,False,False,eq_etfseclist;sec_list;namechange,2026-07-06T15:21:16+00:00
NIFTYQLITY,NIFTYQLITY.NS,BIRLASLAMC-NIFTYQLITY,INF209KB15K4,True,ETF,NSE,,EQ,20,-,2022-08-19,1.0,,1.0,AdityaBirlaSunLifeNifty200Quality30ETF,,,,,,False,False,False,False,False,eq_etfseclist;sec_list,2026-07-06T15:21:16+00:00
NIITLTD,NIITLTD.NS,NIIT Limited,INE161A01038,True,EQUITY,NSE,EQ,EQ,20,-,2004-08-16,2.0,2.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
NIITMTS,NIITMTS.NS,NIIT Learning Systems Limited,INE342G01023,True,EQUITY,NSE,EQ,EQ,20,-,2023-08-08,2.0,2.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
NILAINFRA,NILAINFRA.NS,Nila Infrastructures Limited,INE937C01029,True,EQUITY,NSE,EQ,EQ,20,-,2015-05-21,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
NILASPACES,NILASPACES.NS,Nila Spaces Limited,INE00S901012,True,EQUITY,NSE,EQ,EQ,20,-,2018-12-28,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
NILE,NILE.NS,Nile Limited,INE445D01013,True,EQUITY,NSE,EQ,EQ,20,-,2026-04-20,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
NILKAMAL,NILKAMAL.NS,Nilkamal Limited,INE310A01015,True,EQUITY,NSE,EQ,EQ,20,-,1995-11-01,10.0,10.0,1.0,,NILKAMPLST,2007-01-05,Nilkamal Plastics Ltd,2007-01-05,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
NIMBSPROJ,NIMBSPROJ.NS,Nimbus Projects Limited,INE875B01015,True,EQUITY,NSE,BE,BE,5,-,2026-04-06,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
NINSYS,NINSYS.NS,NINtec Systems Limited,INE395U01014,True,EQUITY,NSE,BE,BE,5,-,2023-02-21,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
NIPPOBATRY,NIPPOBATRY.NS,Indo-National Limited,INE567A01028,True,EQUITY,NSE,EQ,EQ,20,-,1999-10-06,5.0,5.0,1.0,,,,Nippo Batteries Company Limited,2013-06-18,,False,False,False,False,False,EQUITY_L;sec_list;namechange,2026-07-06T15:21:16+00:00
